data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
55,4,Title,,,,Previous1234567Next,,,,,,False,,,,2026-04-14T17:52:31.825885
56,4,SB,4.0,,,N/A,https://aax-us-east-retail-direct.amazon.com/x/c/JLGncC-4M6b9Gq2as6PfiVgAAAGdi2gZ1AEAAAH2AQBvbm9fdHhuX2JpZDcgICBvbm9fdHhuX2ltcDIgICD8NuWs/clv1c_ek-wxPHXFbbWDfHXL5sAvQuvcRxOLvvnCHNLxmcBnc78O2PUULWKByw7YwFhgHi5OlL-f7_B6p2ObGJZrkRGz1mA8UIjMLjvOml1AeD23wwGlTlDUUoLAHX-Ilk3JaxbOKtJzbKiD9TKf9KF0Y90eNjTpP2dk9lnktrm358qD4Ia44cxj0SlR5lYK0tG5kj68n-24Ee7r6cJs6T4ve7pu-CXAW2NRm6YgFfA-yTu1cNRpyH3nEoki45dC1A19D2fhikjijMW-Jyp31HOcZdh5MmtjaNukoPX5O02UKi7lbwNKGLL0Yy4TDLDLHrsDYWfFYmxKk-cFCurSGX-QDGEynvVL2R7oRYK_OBk2d9VS05SJVb8FIMmo_ljnGW4CATCPhRxe9yQmBOwBKwQpjuY204UhfU7TcGtD6aZvLo3VdXezjPzx8U9xxPI7yxyhSbbNrkhU-EewjTq-vLoHmjrmO_cMhY8bVrfHicVroms_5PxDza7e3QQY7tMZsuqXabaxvtABrKXClzxkDn-d61579kV2V3AXdWYh_P5JQWoc9cnwS2SXbM5dvhXJulbFYKwv41qoO1RlD0vvnSI3FLpA5rOMYJkmoXBqExRcQpb-T76jaNe9LzehL4ts49-MgPi8eUAgeBqUXNSoTA_7Z4yxgQRbVv6QfubqlTqRmWN1pfMSZNYpwa776Qp2HihqKsQkXq0_TTr1i4xBfR-H-q2XuvAJERLzQQnp31tjseNFnSDuhyNF7o06jc9LXNCdGn7tTkhTc-poKvpIsi77Sf_wzkdWuC5C1ehyvF9JyFrxytsN9eKq3wKghZZL98Uj67xFiafuRWOEsfXWClcKm_LZnIFaTOjxnylm_-2zNbxtoJRK2IPZW18bmMMcqN_0I0i8bCfO8zZJsyZw24aqds1PYyf06nPrrMk6oY6K0AeLEXf0bZcJD_mK3AwjCtOORqXFm6iC7owpK_6OlT_UZ5LOINH9UTPiVerZzB-399njYzAPkbXYSSwDO6BFuxZiZUaiQ5fZqqjDS6SO8iKGXFClDkiOOyQrLg3nlsFhVN0oJl2LprSue96w_aUmKsahMy36BeZEBhewSUon7haIwoFMkenTnuEoocWTBq_xzVlpSHoyWQ4vrEOevYbattYiMTPrWoM4rO2AsLGTHHOCB035D9aCwn_c2qtk-shOQFToKjC0GOKHMx_8CF8gP8JkeaoZpZYNx96_-_kP9CSi5uQLUDwhgq_x90de5JxH5e9SuxJwDeC2e37FlatJLS8_-EfD5j_vZtR2EiFkQgQy1eA1wAHnq5QjTrCjK7J-ZjxZeJW132aiY8VpKrvO4aO3ZSalwAO5jRySpHnxm3Mnbe_OmozS1wrprItQOvosp0w2zjC45hFMJqkmr6rCICbsYPGJejCayFlWa6gL774nFo6JYBaOCem0suw4tbvCk20bpEskhLY-749tTfDx-LloVVYL4J5ODeyuziyS66MhGLzNyNujGzFN5LcvhVsNgk6JY5zWPCwTBWUi7cdXdWd3YjAg-BwkvoLpVI28dzximJvJI2qvnAAF4i3tFFxq2foZVPCE17fVNM0tl6iF68jwQ5SXJOcjbsVeEX8AnlSRdhe_Qlisuy1BnKA7TLq4dkJyihNMJE_5Rp8J6_NhGqwlJUvz9PUdMlh_ARwPkWWdFhlaDQKzK5pQ4Pq/https://www.amazon.com/stores/page/0463D8E5-EA61-43F5-A5CB-96F23234269D/?_encoding=UTF8&store_ref=SB_A0727891Q3U5B6GB0WVQ-A0996995137OJ9NDA76PR&pd_rd_plhdr=t&aaxitk=60aa6cf64d7db118a212f519f399c7b6&hsa_cr_id=0&lp_asins=B0G6YZZNRP%2CB0G6Z18RBW%2CB0G6YLLJW5&lp_query=summer%20decorations&lp_slot=desktop-hsa-3psl&ref_=sbx_be_s_3psl_mbd_mb0_bkgd&pd_rd_w=vs5JF&content-id=amzn1.sym.cd7c548b-a599-426f-9ffe-daa1aa803c87%3Aamzn1.sym.cd7c548b-a599-426f-9ffe-daa1aa803c87&pf_rd_p=cd7c548b-a599-426f-9ffe-daa1aa803c87&pf_rd_r=GFY0KXHYEW97YC8PFCXX&pd_rd_wg=UTrcu&pd_rd_r=c14370da-f421-43bd-9293-0b260704cefc,,,,,False,,,N/A,2026-04-14T17:52:31.833586
57,4,Title,,,,Need help?Visit the help sectionorcontact us,,,,,,False,,,,2026-04-14T17:52:31.833586
0,5,Title,,,,ResultsCheck each product page for other buying options. Price and other details may vary based on p,,,,,,False,,,,2026-04-14T17:52:47.475001
2,5,Organic,,193.0,B0DK6Z1HH1,"3 Pcs Sunflower Decor For Tables, Farmhouse Sunflower Standing Wooden Table Sign, Spring Summer Decor For Home Office Tables Kitchen Farmhouse, Ideal Gift For Friend Family Teacher",N/A,CNY 68.22,,4.8,29.0,False,https://m.media-amazon.com/images/I/71zKr7vImYL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71zKr7vImYL._AC_SL1500_.jpg,,2026-04-14T17:52:47.480036
3,5,Organic,,194.0,B0C1ND9MDN,Whaline 48Pcs Ice Pops Cutouts Colorful Summer Ice Lolly Party Decor Back to School Classroom Bulletin Board Cut-Outs with Glue Points for School Office DIY Projects,N/A,CNY 66.18,,4.7,59.0,False,https://m.media-amazon.com/images/I/61HZ6Yjx2UL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61HZ6Yjx2UL._AC_SL1500_.jpg,,2026-04-14T17:52:47.484546
4,5,Organic,,195.0,B0D3LFT9Y4,"Bee Wooden Wreaths Front Door Welcome Signs with Bow Ribbon, Bee Decoration Wood Door Wall Signs Door Hanger Crafts for Spring Home Farmhouse Party Porch Wall Decor",N/A,CNY 68.22,,4.2,101.0,False,https://m.media-amazon.com/images/I/71cz0rsUZWL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71cz0rsUZWL._AC_SL1500_.jpg,,2026-04-14T17:52:47.488584
5,5,Title,,,,More results,,,,,,False,,,,2026-04-14T17:52:47.489588
6,5,Organic,,196.0,B0BNHWH457,"Artoid Mode Hydrangea Butterfly Summer Table Runner, Seasonal Spring Holiday Kitchen Dining Table Decoration for Home Party Indoor 13x72 Inch",N/A,CNY 54.57,,4.4,233.0,False,https://m.media-amazon.com/images/I/71vQqTZoaUL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71vQqTZoaUL._AC_SL1500_.jpg,,2026-04-14T17:52:47.495956
7,5,Organic,,197.0,B0GHRNBD4N,Bucherry Two Sided Hello Sunshine Hello Summer Door Sign 3D Thickened Wooden Reversible Sunshine Decor Summer Decorations Sunflower Beach Welcome Door Sign for Yard Home Decorations,N/A,CNY 98.27,,4.7,25.0,False,https://m.media-amazon.com/images/I/71rkKR23YGL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71rkKR23YGL._AC_SL1500_.jpg,,2026-04-14T17:52:47.499954
