data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
37,4,Organic,,162.0,B0CR6SVS6X,"50pcs Hawaiian Leis Decorations, Hawaiian Leis Bulk Flower Necklaces Luau Party Decor, Colorful Hula Dance Celebration Tropical Summer Beach Pool Parties, Hawaiian Flower Leis for Party Favors Decor",N/A,CNY 136.52,,4.5,2697.0,False,https://m.media-amazon.com/images/I/9146S2M6KEL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/9146S2M6KEL._AC_SL1500_.jpg,,2026-04-14T17:50:04.380045
38,4,Organic,,163.0,B0D5ZNJWVR,4E's Novelty Summer Inflatable Limbo Game Party Game for Kids Boys Girls Adults Tropical Inflatable Decoration for Indoor Outdoor Bithday Beach Pool Tropical Luau Backyard Game,N/A,CNY 204.81,,3.7,126.0,False,https://m.media-amazon.com/images/I/71lPT-wabXL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71lPT-wabXL._AC_SL1500_.jpg,,2026-04-14T17:50:04.384671
39,4,Organic,,164.0,B0DVTD2YPF,"xo, Fetti Pink + Green Pool Party Plastic Cups | 16 pcs 12 oz | Summer Drinkware, Colorful Decorations, Bachelorette Party Drinks, Birthday Supplies",N/A,CNY 102.37,,4.9,14.0,False,https://m.media-amazon.com/images/I/51uCjCVkXwL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/51uCjCVkXwL._AC_SL1500_.jpg,,2026-04-14T17:50:04.388811
40,4,Organic,,165.0,B0D2TQF1SQ,"JCFIRE Summer Pool Beach Party Favors Kids Tattoos, 102 Styles Larger Tropical Hawaiian Luau Themed Temporary Tattoos for Kids Teens Adult, Waterproof Summer Stickers Party Decorations Supplies",N/A,CNY 40.91,,4.7,922.0,False,https://m.media-amazon.com/images/I/71KUi4pTJkL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71KUi4pTJkL._AC_SL1500_.jpg,,2026-04-14T17:50:04.392484
41,4,Organic,,166.0,B0D52DXY84,"Jellyfish Decor, 10 Pcs Jellyfish Lanterns - Hanging Jelly Fish Decoration for Mermaid Theme Party & Under The Sea Party Decorations, Birthday Gift Supplies for Women Girls Baby (5 Colors)",N/A,CNY 157.00,,4.5,355.0,False,https://m.media-amazon.com/images/I/81MhQetOu9L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81MhQetOu9L._AC_SL1500_.jpg,,2026-04-14T17:50:04.396501
42,4,Organic,,167.0,B0GMQ84KMG,"4 Pack Beach Plastic Tablecloth Party Decorations, Disposable Summer Pool Table Cloth, Waterproof Tropical Surfboard Table Cover for Summer Hawaiian Theme Birthday Party Supplies",N/A,CNY 68.22,,5.0,1.0,False,https://m.media-amazon.com/images/I/718ZyTON4KL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/718ZyTON4KL._AC_SL1500_.jpg,,2026-04-14T17:50:04.401032
43,4,Organic,,168.0,B0D9C6PG6R,"24-inch Giant Beach Ball - (pack Of 3) Big Inflatable Beach Balls For Pool Toys, Blow Up large inflatable ball Toys For Kids Pool Parties, Themed Birthdays, Beach Events, Summer Party Decorations",N/A,CNY 102.30,,4.5,156.0,False,https://m.media-amazon.com/images/I/71JQdju-CFL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71JQdju-CFL._AC_SL1500_.jpg,,2026-04-14T17:50:04.405111
44,4,Organic,,169.0,B0D64DCTHH,"4E's Novelty 3D Beach Balls - 4 Pack 13"" Inflatable Pool Toys, Flamingo, Mermaid, Shark, Sea Horse Unique Pool Ball, Ocean Under the Sea Party Decorations for Kids Toddlers Adult",N/A,CNY 102.37,,4.4,113.0,False,https://m.media-amazon.com/images/I/61tC6oUOk1L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61tC6oUOk1L._AC_SL1500_.jpg,,2026-04-14T17:50:04.410776
45,4,Organic,,170.0,B0FGWNLSSP,"Inflatable Starfish Balloons 5-Pack 24+inch Large Durable PVC - Reusable Star fish for Birthday, Baby Shower, Pool, Beach Party, Photo Props, Under the Sea Party Decorations & Ocean-Themed Gifts",N/A,CNY 136.52,,4.8,35.0,False,https://m.media-amazon.com/images/I/81dEZiTUZRL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81dEZiTUZRL._AC_SL1500_.jpg,,2026-04-14T17:50:04.415289
46,4,Organic,,171.0,B0GKZPLHFP,Reallnaive 49 Pcs Pool Party Favors Jelly Basket Beach Towel Heart Sunglasses Bachelorette Pool Party Supplies for Women,N/A,CNY 409.69,,4.2,5.0,False,https://m.media-amazon.com/images/I/81I6xyLUhCL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81I6xyLUhCL._AC_SL1500_.jpg,,2026-04-14T17:50:04.418797
47,4,Organic,,172.0,B0F9Y9SJNZ,"50 Counts Hawaiian Leis Bulk Decorations, Leis for Luau Party Hawaiian Colorful Tropical Flower Lays for Adults Hawaii Summer Beach Luau Party Favors Birthday Party Supplies",N/A,CNY 136.52,,4.8,41.0,False,https://m.media-amazon.com/images/I/81QW9MLaIaL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81QW9MLaIaL._AC_SL1500_.jpg,,2026-04-14T17:50:04.422858
48,4,Organic,,173.0,B087WQTC6W,"xo, Fetti Summer Pool Party Temporary Tattoos - Glitter styles | Birthday Party Supplies, Beach Party Favors + Tropical Decor",N/A,CNY 47.74,,4.7,697.0,False,https://m.media-amazon.com/images/I/61CoWHcg3vL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61CoWHcg3vL._AC_SL1500_.jpg,,2026-04-14T17:50:04.426878
49,4,Organic,,174.0,B0D1GB693Z,"ASTARON Black Sunglasses Bulk, 6/12/24/48 Pack Sunglasses Party Favors for Summer Beach Pool Birthday Wedding Party Supplies",N/A,CNY 95.54,,4.7,1341.0,False,https://m.media-amazon.com/images/I/71BsdLm4EFL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71BsdLm4EFL._AC_SL1500_.jpg,,2026-04-14T17:50:04.431897
50,4,Organic,,175.0,B0DTWKN2QW,"xo, Fetti Last Splash Banner - Blue + White Foil | 6 Ft. | Bachelorette Decorations, Bridal Party Sign, Bride To Be Background, Beach Bach Supplies",N/A,CNY 88.71,,5.0,6.0,False,https://m.media-amazon.com/images/I/61dVjzBoNEL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61dVjzBoNEL._AC_SL1500_.jpg,,2026-04-14T17:50:04.435923
51,4,Organic,,176.0,B0G4W86L8F,Blosssound Beach Ball Piñata Summer Pool Party Decorations Supplies Rainbow Pool Ball Piñata Set with Stick Blindfold for Hawaiian Tropical Luau Beach Theme Birthday Baby Shower Celebration Decor,N/A,CNY 170.66,,3.8,53.0,False,https://m.media-amazon.com/images/I/71hY22QZV4L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71hY22QZV4L._AC_SL1500_.jpg,,2026-04-14T17:50:04.439927
52,4,Organic,,177.0,B0CSJVYDRG,6 Pcs 12 Inch Inflatable Glitter Beach Ball Swimming Pool Party Balls Large Pink Beach Sand Balls Confetti Pools Ball Decorations for Summer Pool Party Supplies,N/A,CNY 95.54,,4.5,64.0,False,https://m.media-amazon.com/images/I/81JhfUa--CL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81JhfUa--CL._AC_SL1500_.jpg,,2026-04-14T17:50:04.444460
53,4,Organic,,178.0,B00CMH875E,"Intex Inflatable 36"" Giant Tire Tubes for Swimming Pool/Lake/Ocean (2 Pack)",N/A,CNY 108.04,,4.5,2624.0,False,https://m.media-amazon.com/images/I/61c0vFF3-YL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/61c0vFF3-YL._AC_SL1500_.jpg,,2026-04-14T17:50:04.447983
54,4,Organic,,179.0,B0BKTLT8TD,"JOYIN 12 Packs 16"" Inflatable Beach Balls, Large Rainbow Beach Balls Bulk for Pool Parties, Kids and Adults Summer Pool Party Toys, Beach Toys, Party Favors(16'')",N/A,CNY 116.03,,4.5,3352.0,False,https://m.media-amazon.com/images/I/81PMNezRDWL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81PMNezRDWL._AC_SL1500_.jpg,,2026-04-14T17:50:04.452060
