data_index,page,ad_type,ad_rank,organic_rank,asin,title,url,price_current,price_list,rating_stars,rating_count,is_prime,image_small,image_large,brand_name,scraped_at
43,1,Organic,,35.0,B0BMK73TPP,"KAHAF COLLECTION 100% Cotton Bath Towels, 24x48 Pack of 6 Towels, Quick Dry, Highly Absorbent, Soft Feel Towel, Gym, Spa, Bathroom, Shower, Pool, Luxury Soft Towels (Grey, 24x48-6 Pack)",N/A,CNY 197.98,,3.4,2714.0,False,https://m.media-amazon.com/images/I/91YIxo+7fEL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91YIxo+7fEL._AC_SL1500_.jpg,,2026-04-14T16:35:30.815083
44,1,Organic,,36.0,B000UC5R92,Genuine Joe GJO22600 Embossed Hardwound Roll Towels (Pack of 6),N/A,CNY 230.28,,4.4,3344.0,False,https://m.media-amazon.com/images/I/619JNtDCqEL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/619JNtDCqEL._AC_SL1500_.jpg,,2026-04-14T16:35:30.819101
45,1,Organic,,37.0,B08637XW4H,"Chakir Turkish Linens | Hotel & Spa Quality 100% Cotton Premium Turkish Towels | Soft & Absorbent (4-Piece Bath Towels, White)",N/A,CNY 227.35,,4.3,8487.0,False,https://m.media-amazon.com/images/I/81ey4BJ84IL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81ey4BJ84IL._AC_SL1500_.jpg,,2026-04-14T16:35:30.829133
46,1,Organic,,38.0,B085MCLJ4W,"LANE LINEN 100% Cotton Bathroom Towel Set of 24 - Durable, Soft & Absorbent - 4 Bath, 4 Fingertip, 6 Hand, 8 Washcloths, 2 Bath Sheets, Hotel & Spa-Quality Design - White Towels",N/A,CNY 430.17,,4.3,11989.0,False,https://m.media-amazon.com/images/I/914IYYJfjcL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/914IYYJfjcL._AC_SL1500_.jpg,,2026-04-14T16:35:30.838162
47,1,Organic,,39.0,B07SLR3T9F,"Hawmam Linen White Bath Towels 4 Pack 27 x 54 Inches 100% Turkish Cotton Soft Lightweight and Highly Absorbent Quick Drying Towels, Premium Quality Perfect for Daily Use",N/A,CNY 201.53,,4.3,33757.0,False,https://m.media-amazon.com/images/I/81ep3f8V2QL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81ep3f8V2QL._AC_SL1500_.jpg,,2026-04-14T16:35:30.844308
48,1,Organic,,40.0,B0103XVVME,Luxury White Hand Towels - Soft 100% Turkish Cotton | Highly Absorbent Hotel spa Bathroom Towel Collection | 16x30 Inch | Set of 6,N/A,CNY 157.00,,4.5,24205.0,False,https://m.media-amazon.com/images/I/71XLoBSG4aL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/71XLoBSG4aL._AC_SL1500_.jpg,,2026-04-14T16:35:30.858903
49,1,Organic,,41.0,B07RPNBLWK,"Cotton Paradise 6 Piece Towel Set, 100% Cotton Soft Absorbent Turkish Towels for Bathroom, 2 Bath Towels 2 Hand Towels 2 Washcloths, Beige Towel Set",N/A,CNY 232.13,,4.4,18879.0,False,https://m.media-amazon.com/images/I/91kN6m4K0oL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/91kN6m4K0oL._AC_SL1500_.jpg,,2026-04-14T16:35:30.869650
50,1,Organic,,42.0,B07GPTYVTR,"Amazon Basics Premium 100% Cotton, Absorbent Soft Bath Mat, Machine Washable, 684 GSM, White, 30"" x 20"" Hotel Spa Shower/Bathtub Mats, Pack of 6",N/A,CNY 206.79,,4.3,18309.0,False,https://m.media-amazon.com/images/I/81v6811edpL._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81v6811edpL._AC_SL1500_.jpg,,2026-04-14T16:35:30.881254
51,1,Title,,,,More results,,,,,,False,,,,2026-04-14T16:35:30.881254
52,1,Organic,,43.0,B0BTJBYRSY,"ZUPERIA 7-Pack Bath Towels - 30"" x 54"" - Ultra Soft 100% Cotton Large Bath Towels- Highly Absorbent for Bathroom, Pool, Gym, Spa, and Hotel Use (Colors Variety)",N/A,CNY 232.13,,4.0,1443.0,False,https://m.media-amazon.com/images/I/81hGwSXlq6L._AC_UL320_.jpg,https://m.media-amazon.com/images/I/81hGwSXlq6L._AC_SL1500_.jpg,,2026-04-14T16:35:30.887791
